,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
537,low,547,562,22,macd,240,220,5,50,0.2,2753,449,12,199,793,199,222,362,169,173,360,37,206,567,678,240,146,41,679,448,237,71,220,617,358,196,546,768,755,462,322,992,2353,22,174,11,19,3,43,759,24,23,0.95,0.03,9.887419382088702,19.11494168941694,11.68780542667081,23.177859174460902,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,18.5318364313882,True,False
538,low,119,412,12,macd,95,19,5,32,0.58,1014,468,80,72,657,210,156,851,20,9,867,183,228,514,944,651,158,60,834,492,451,353,253,459,16,623,143,758,576,302,99,111,677,12,489,4,34,168,47,887,25,7,0.02,0.57,11.817153203953469,23.09826729402702,11.04924005153353,24.95269332938781,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,13.940075422419316,True,False
539,close,119,1088,26,macds,140,237,3,14,0.37,2790,691,2,70,175,64,193,204,61,124,310,228,211,469,960,650,490,362,731,146,446,100,697,574,965,15,790,590,127,235,241,273,785,4,448,14,40,14,40,871,6,3,0.2,0.92,9.78,13.89,7.51,22.82,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,False,22.55379061989024,True,False
540,HL/2,266,1414,7,macd,172,202,6,2,0.08,1566,905,243,8,36,156,57,758,35,98,512,53,22,250,836,457,362,111,836,246,322,300,417,871,585,241,150,479,888,694,147,149,729,23,207,16,27,129,9,443,12,13,0.07,0.32,0.85,0.93,0.81,0.93,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,25.40323405313472,True,False
541,HLCC/4,701,1209,8,macdh,158,13,2,33,0.6,2842,820,205,162,710,108,231,937,39,61,208,105,61,191,928,899,434,164,368,964,201,22,195,59,994,488,304,172,819,796,264,1122,1563,45,6,14,56,176,28,905,5,22,0.28,0.67,5.96,15.15,8.36,16.4,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,22.88413959900201,True,False
542,HL/2,688,1296,46,macds,183,67,5,6,0.79,1061,211,145,56,607,239,58,176,12,181,742,32,233,133,900,770,492,312,969,717,52,34,525,685,842,473,748,777,570,348,208,703,424,31,915,41,47,207,16,753,16,2,0.8,0.34,13.24,16.09,7.95,22.52,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,16.004315407157332,True,False
543,OHLC/4,168,714,9,macdh,60,6,3,39,0.55,2375,823,123,181,417,167,179,38,239,56,638,41,85,123,960,813,216,209,647,504,231,203,674,250,879,975,968,157,199,364,457,466,717,41,283,33,74,9,9,768,14,4,0.36,0.88,6.0,20.55,5.24,16.52,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,True,4.876960840982993,True,False
544,HLC/3,468,812,23,macdh,249,167,4,16,0.48,2064,494,122,223,737,244,6,504,99,30,790,187,212,530,185,582,95,64,891,321,181,59,948,490,442,806,752,870,214,668,208,1326,2020,46,411,32,75,105,39,486,37,12,0.35,0.3,12.658342617826197,17.44535853688771,8.474285484509082,17.940810493413572,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,True,26.13729799517794,True,False
545,open,46,272,35,macd,102,62,5,48,0.23,985,284,169,221,926,190,2,736,226,202,703,202,140,178,612,510,498,135,68,446,400,152,886,735,621,258,607,367,555,275,182,192,75,6,60,6,86,151,12,105,20,26,0.52,0.71,14.320349964435875,24.138014832750475,9.182760215097431,24.346282072505943,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,21.24552230025844,True,False
546,OHLC/4,16,52,35,macdh,3,47,6,6,0.95,2369,469,6,104,171,179,128,95,100,220,476,104,2,981,903,711,257,65,881,704,310,230,144,399,759,994,828,25,528,177,98,485,581,42,864,4,52,73,28,740,9,41,0.43,0.82,6.58,18.33,3.18,14.78,True,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,3.924511178953119,True,False
547,HLCC/4,205,956,32,macds,220,122,5,21,0.1,2783,682,246,10,935,206,47,787,28,79,854,239,122,605,882,713,492,97,496,762,234,192,238,361,350,375,231,762,683,312,415,739,1585,42,203,44,105,129,11,871,44,44,0.07,0.31,9.47966926363144,19.536438825843792,16.281371701010453,24.36797026546981,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,25.505317237796618,True,False
548,high,772,1368,4,macdh,68,66,2,40,0.13,2289,953,165,10,618,29,166,26,205,234,863,140,126,499,553,530,154,43,794,364,282,218,717,718,115,953,215,727,594,613,33,472,239,48,749,9,80,138,28,544,25,33,0.64,0.4,9.68371120980586,10.229501794415862,10.506706468507682,28.44574705588292,True,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,,26.736353544280043,True,False
549,HLCC/4,772,1368,4,macdh,68,66,3,40,0.25,2289,953,165,10,618,29,166,26,205,234,863,140,126,499,553,530,154,43,856,813,282,218,717,718,115,953,215,727,594,613,33,472,239,48,749,9,80,138,28,544,25,33,0.03,0.83,5.44,6.94,6.57,8.04,True,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,,13.526256492078767,True,False
550,low,664,1317,40,macds,23,78,3,48,0.96,2287,430,62,117,389,149,9,577,97,221,960,122,119,7,446,327,267,31,454,583,403,318,678,298,979,719,586,897,874,912,486,1308,1271,47,281,26,94,200,40,666,27,48,0.11,0.26,14.055658239727064,22.57137401895268,8.534379074770552,16.47775747767288,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,11.29516783890752,True,False
551,OHLC/4,396,1257,43,macdh,224,24,5,26,0.09,2811,981,222,70,743,202,48,49,76,71,375,9,18,464,953,470,83,41,784,753,446,36,791,468,390,602,449,339,966,856,301,305,2411,34,83,24,66,170,39,484,29,30,0.25,0.92,15.978332058540728,17.663764935542797,6.313442296373587,12.582542615636555,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,16.695418303275932,True,False
552,OHLC/4,635,683,8,macdh,88,76,5,21,0.79,1100,923,167,21,424,209,139,328,7,110,917,203,223,212,418,381,262,146,684,389,257,245,936,183,620,21,320,875,528,407,346,390,15,35,560,5,34,84,44,504,27,32,0.91,0.94,2.57,23.06,2.71,19.66,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,16.52639342762193,True,False
553,close,369,1295,48,macdh,204,198,6,4,0.33,2037,540,73,105,190,16,248,470,20,191,34,214,117,781,914,413,357,41,976,511,326,298,133,401,540,753,402,272,76,767,495,496,1435,31,333,27,100,127,15,172,10,7,0.07,0.8,10.809971915201698,16.496664781993413,7.930379527181331,16.794455492364417,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,9.579174623944954,True,False
554,open,325,1379,45,macdh,92,200,4,35,0.71,1566,836,25,49,9,57,21,416,182,182,709,186,161,151,980,212,324,263,890,596,426,129,917,566,923,13,533,943,486,980,22,392,196,8,718,4,44,57,32,914,14,7,0.59,0.39,6.63,18.21,6.87,15.11,True,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,17.860504117672892,True,False
555,HL/2,709,1037,6,macd,230,238,2,26,0.48,2589,320,21,9,986,179,137,784,20,182,210,205,213,450,957,260,116,107,684,829,492,274,733,17,541,192,148,248,32,68,141,1047,186,30,77,21,35,66,34,150,3,4,0.45,0.8,0.63,8.59,2.19,8.6,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,,26.445903785074293,True,False
556,HLCC/4,359,912,6,macdh,64,49,2,14,0.34,2085,219,148,245,843,105,111,14,147,7,348,137,201,23,660,483,227,120,988,586,358,356,104,678,231,743,491,731,828,518,316,474,1199,5,73,43,83,58,29,3,16,4,0.51,0.44,6.24,11.75,11.24,15.33,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,26.85414335883696,True,False
557,close,349,490,47,macd,57,49,4,20,0.8,2800,944,13,84,386,64,247,437,181,25,392,205,243,164,727,462,379,363,46,433,280,68,317,439,427,582,347,561,958,677,250,941,776,49,834,29,30,126,21,331,5,8,0.6,0.78,6.64,19.44,2.73,16.24,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,8.45215921539377,True,False
558,high,378,766,33,macd,91,47,5,11,0.68,1440,773,78,103,165,122,3,553,128,10,322,122,101,811,744,533,295,278,794,365,281,83,358,688,810,844,891,485,553,426,50,290,530,25,815,9,39,125,43,271,7,34,0.11,0.8,7.59,12.54,8.72,12.59,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,15.182829450324313,True,False
559,HL/2,687,1063,40,macds,55,64,2,34,0.83,2436,257,188,196,708,9,113,637,36,64,828,120,165,187,925,605,303,206,706,136,311,75,172,714,671,678,186,30,396,741,6,1123,130,19,203,37,65,120,14,411,13,3,0.42,0.04,13.217691179595684,19.47721522252473,7.019813917940937,15.223643358165868,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,True,3.972112119228948,True,False
560,open,186,826,37,macd,51,80,5,47,0.24,2269,781,218,17,84,126,109,429,9,70,51,16,176,769,826,322,152,134,742,564,263,90,683,159,86,374,225,237,111,386,319,1391,877,12,614,4,24,8,41,740,16,8,0.91,0.78,12.63,14.86,7.76,17.99,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,13.46721203598227,True,False
561,HL/2,442,509,30,macdh,119,2,5,50,0.69,1092,531,3,180,513,198,201,216,224,53,738,65,213,722,997,338,221,33,582,364,357,104,774,196,418,66,28,316,230,484,293,786,933,1,305,33,62,47,45,380,44,21,0.03,0.69,12.397364886739702,18.98517660437364,9.528320161450983,17.33635988173238,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,13.326771260028828,True,False
562,low,231,1180,14,macds,162,38,6,43,0.66,2795,985,3,41,632,198,169,450,34,37,483,10,87,559,840,788,388,20,849,281,270,36,214,496,377,247,947,7,791,348,120,1012,1189,47,260,14,29,18,47,160,11,8,0.58,0.13,14.173045498973472,19.198686046539,10.178585999418065,23.13915746695489,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,17.212173853684728,True,False
563,close,13,1073,50,macdh,242,180,6,38,0.6,2479,683,31,42,420,249,19,783,22,117,187,87,233,301,982,662,432,431,997,307,301,220,402,598,983,218,755,329,690,588,356,1255,279,46,58,30,79,156,30,199,10,41,0.82,0.29,-2.74,32.49,-5.56,24.99,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,3.360547606380943,True,False
564,open,179,701,30,macds,12,44,6,14,0.11,2861,136,59,65,965,87,107,394,231,207,154,220,118,327,474,436,421,175,956,318,345,183,100,794,163,566,810,419,457,382,64,1333,634,26,148,35,58,104,23,1,2,20,0.52,0.24,0.89,0.86,0.91,0.99,True,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,4.225260381765152,True,False
565,HL/2,246,1092,30,macds,63,173,5,14,0.76,747,529,2,200,243,2,220,26,248,153,504,100,156,711,988,905,278,202,618,348,456,254,984,63,753,977,891,902,498,351,57,97,132,34,859,47,76,54,27,175,8,16,0.8,0.06,0.53,0.95,0.93,0.8,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True,4.255201574474144,True,False
566,HL/2,520,767,43,macdh,122,186,2,6,0.46,2927,990,192,205,915,221,104,957,22,138,932,142,201,618,588,197,118,89,817,752,386,371,201,926,544,465,593,191,33,164,223,786,1749,26,158,50,67,169,49,588,23,41,0.17,0.22,6.88,23.02,3.89,20.26,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,12.060852625591668,True,False
567,close,668,1286,25,macd,11,6,2,22,0.4,2503,442,144,10,998,249,183,400,112,187,652,45,36,777,927,734,428,264,526,457,442,108,365,762,331,422,558,787,505,97,454,619,2189,44,605,50,65,161,48,328,17,7,0.09,0.79,0.89,0.98,0.8,0.89,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,13.53840218746726,True,False
568,low,409,643,5,macd,124,135,6,19,0.02,1468,987,214,204,485,46,235,454,67,83,855,50,189,163,810,401,133,107,405,354,264,185,73,703,524,954,191,205,56,222,333,1117,42,47,275,42,78,3,16,794,6,32,0.5,0.69,9.19,10.57,10.39,11.34,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,13.647083406017847,True,False
569,open,474,634,43,macd,250,219,5,44,0.1,2742,999,77,11,677,99,8,413,215,45,142,138,128,517,922,605,468,46,654,287,71,21,556,523,720,485,340,38,201,684,371,464,1943,39,627,33,68,154,32,269,29,38,0.25,0.02,10.58930548872028,21.5456674473068,10.19111059375569,23.177859174460902,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,36.95087757267547,True,False
570,close,542,857,16,macds,187,118,2,49,0.92,380,940,159,11,633,242,2,742,249,56,581,190,33,408,613,582,227,72,852,512,477,391,461,44,708,259,747,1000,107,28,340,1340,213,1,810,6,99,182,13,402,48,9,0.7,0.33,12.95913922900146,19.198686046539,11.369422351990144,22.439395633091426,True,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,30.035694185271787,True,False
571,close,299,564,18,macdh,39,45,2,14,0.55,2749,830,3,218,140,221,21,265,5,205,750,47,216,354,115,682,480,58,595,530,483,104,857,865,656,162,813,497,361,525,457,1322,498,44,591,23,70,141,24,33,35,4,0.35,0.87,8.31,11.04,9.0,11.22,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,True,23.656057294600075,True,False
572,close,251,905,37,macds,112,183,4,7,0.46,2327,879,221,52,541,168,16,655,81,153,608,10,118,628,990,946,361,191,1000,286,198,21,908,411,673,968,617,258,29,775,128,446,324,2,794,6,28,100,24,253,8,19,0.99,0.91,10.07859750664874,16.17811022155555,14.5458044254262,22.99079928952353,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,10.051196283433084,True,False
573,close,293,959,24,macd,193,18,6,26,0.69,2838,434,190,182,92,83,31,936,242,186,549,239,83,9,996,535,270,51,806,587,266,29,311,387,924,129,294,402,308,706,410,527,902,39,109,46,54,104,31,318,41,7,0.5,0.99,9.065227433152009,17.572528483153334,11.239389072269889,18.452137026598063,True,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,10.447448068984638,True,False
574,HLC/3,390,1006,28,macdh,118,149,4,16,0.43,2190,590,6,231,211,167,55,776,71,187,706,240,76,865,977,914,266,216,426,395,374,137,223,758,686,764,553,881,315,253,444,1242,400,12,567,389,963,80,21,500,24,11,0.75,0.42,6.24,6.41,5.38,9.02,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,,21.19733047993209,True,False
575,HL/2,502,759,12,macd,148,156,2,23,0.49,2213,599,46,31,643,90,71,799,118,73,833,15,105,322,990,428,215,140,699,361,145,4,461,809,169,744,948,557,806,575,284,681,1642,32,553,9,69,189,15,445,2,17,0.68,0.39,1.51,5.26,3.1,5.47,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,,12.809726208322395,True,False
576,OHLC/4,585,1017,15,macds,182,152,4,32,0.7,1566,336,25,197,693,158,80,901,46,92,974,188,148,181,514,432,345,21,420,391,469,273,745,163,526,135,118,493,776,759,315,657,107,35,489,9,38,27,27,578,22,20,0.25,0.21,9.657251722388974,17.084362008703135,10.168574122842728,18.80904412477465,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,25.53939538901536,True,False
577,close,139,1105,38,macdh,245,112,9,3,0.8,2966,884,30,100,223,133,194,180,9,39,854,24,27,279,332,329,299,295,955,291,144,116,34,54,773,572,8,494,591,470,209,615,1071,21,376,28,55,57,1,951,14,3,0.74,0.23,0.83,0.95,0.9,0.9,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,12.633989266665592,True,False
578,OHLC/4,468,751,27,macd,41,177,3,8,0.77,2733,509,104,43,661,103,138,692,9,23,977,20,200,931,967,881,261,27,857,683,182,147,60,750,544,311,170,167,784,316,389,665,2113,19,340,2,54,94,30,75,2,35,0.17,0.71,4.47,18.89,5.34,17.5,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,22.711276983105225,True,False
579,OHLC/4,90,294,25,macds,154,171,3,35,0.65,853,573,147,227,668,238,32,559,145,185,266,73,126,80,697,591,131,105,881,495,443,33,220,774,957,341,416,258,709,470,291,324,314,40,705,44,46,58,43,32,32,2,0.62,0.94,7.436110908353333,16.735085995831955,10.859049778190128,17.199864889452112,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,8.996111517873357,True,False
580,open,196,1450,28,macd,116,123,2,45,0.14,2025,238,237,134,850,160,22,552,152,178,601,135,247,342,123,206,173,86,758,448,414,259,28,646,528,889,180,459,302,69,484,1051,1591,43,997,17,50,96,11,571,4,2,0.64,0.24,0.86,0.83,0.8,0.89,True,True,True,True,False,True,False,False,True,False,False,True,True,False,True,True,True,27.047954062693314,True,False
581,open,393,629,29,macd,101,231,2,27,0.22,2403,872,200,223,677,218,203,948,51,230,905,63,74,325,848,633,323,144,529,310,301,273,432,863,237,476,569,240,413,286,73,1078,1921,45,178,49,71,118,50,918,39,39,0.15,0.12,9.7821840472859,19.052019415049728,10.376459770414115,18.452137026598063,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,29.00327736510528,True,False
582,OHLC/4,503,880,12,macd,162,103,4,48,0.88,2675,679,53,188,537,40,89,384,142,207,38,162,190,49,979,895,380,325,977,203,171,34,583,659,458,51,551,180,808,926,219,1252,569,10,486,13,43,107,34,409,12,4,0.07,0.67,8.596600985748388,14.221745492709973,4.64481348603059,7.450506675931447,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,,5.098953238688408,True,False
583,OHLC/4,471,867,50,macds,220,169,6,49,0.64,1022,174,79,203,693,42,2,138,172,35,9,105,162,251,746,534,438,34,681,307,339,54,135,269,680,287,634,788,670,130,98,619,123,41,782,28,75,17,17,827,43,8,0.78,0.72,10.889873960541385,15.810921437784902,7.549915238738982,18.40910905068937,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,25.46981874614245,True,False
584,HLC/3,140,537,43,macdh,67,199,8,2,0.18,2486,487,2,39,874,74,52,967,222,5,403,117,2,541,798,459,444,308,658,447,394,196,312,125,487,964,711,860,74,40,32,352,1512,15,472,24,76,12,6,401,29,50,0.57,0.35,-2.6,25.43,-2.96,23.48,True,True,True,False,True,True,True,False,True,False,False,True,True,False,True,True,False,29.807151272853808,True,False
585,open,184,744,28,macd,16,46,2,49,0.42,1354,841,24,209,791,8,73,266,152,42,638,97,17,497,645,597,411,65,535,219,197,82,80,578,120,598,845,739,25,791,191,303,463,5,673,18,52,107,44,417,4,38,0.06,0.13,0.52,0.87,0.81,0.83,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,14.606811560507904,True,False
586,HLCC/4,282,1094,37,macd,232,195,3,28,0.57,1972,205,170,10,445,128,50,249,141,103,792,196,237,635,834,739,377,85,697,557,128,13,556,850,215,660,880,307,354,839,497,1204,506,37,131,13,51,194,48,933,43,36,0.38,0.02,10.23276411023421,19.11494168941694,9.673435677361544,15.860382017866836,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,3.0904267048782623,True,False
587,HLC/3,391,1321,49,macds,249,87,6,12,0.32,2765,463,121,149,183,145,124,245,193,55,952,200,18,441,677,168,358,186,333,280,212,169,1000,975,410,787,639,744,600,223,266,1036,982,31,33,6,62,80,23,947,13,35,0.08,0.25,16.0459870363467,19.45113995709957,9.243170156427022,17.50118464618959,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,True,True,10.02255741657788,True,False
588,HL/2,448,1331,10,macd,109,18,4,41,0.29,2065,203,39,224,76,175,103,793,170,68,939,50,4,409,429,999,311,80,936,494,205,189,37,104,220,766,960,394,531,166,471,1053,1685,49,372,25,61,134,48,25,20,27,0.09,0.51,13.410406027262724,20.15650858714832,11.533869095605391,18.43011861325895,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,23.48519329014072,True,False
589,open,615,780,15,macdh,159,83,5,49,0.05,1938,772,228,113,222,173,170,827,220,228,823,152,109,656,510,188,478,235,898,283,431,12,64,826,20,920,173,2,726,719,19,735,786,40,905,7,95,165,9,65,32,20,0.25,0.39,13.619645894115234,19.48631660498068,10.012746002058527,17.56364385707706,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,31.62277660168379,True,False
590,low,780,1226,41,macdh,124,40,3,26,0.4,1999,803,229,36,410,161,102,270,146,159,402,188,161,266,638,297,236,40,797,707,409,369,55,875,358,344,765,607,120,839,259,985,570,47,353,33,89,149,29,712,42,17,0.87,0.77,14.179604995689443,23.16193664311912,8.43814760052882,16.370830812499104,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,3.94257142393058,True,False
591,high,736,1001,34,macdh,126,18,6,31,0.38,1172,344,87,158,758,220,219,653,175,71,960,157,209,524,916,220,211,183,504,121,302,179,234,328,502,264,252,958,538,740,191,371,821,42,763,22,58,159,39,375,5,11,0.98,0.02,-1.97,22.49,1.33,19.19,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,15.246793631585554,True,False
592,HL/2,411,1195,30,macdh,156,46,4,17,0.91,2259,530,105,173,815,129,126,431,155,241,698,176,136,265,881,381,322,275,709,433,408,269,101,724,989,624,93,910,410,25,167,542,718,39,335,3,104,133,27,492,30,17,0.73,0.94,0.98,0.97,0.85,0.99,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,10.132398927850977,True,False
593,high,441,604,16,macds,170,188,2,11,0.37,2951,98,18,226,371,41,242,169,99,131,438,58,170,684,260,897,427,82,738,432,398,327,772,340,187,353,117,63,514,651,453,1145,1340,2,645,38,100,63,36,590,6,21,0.42,0.46,10.99,14.99,9.75,13.54,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,24.06569105740464,True,False
594,low,351,1156,36,macdh,53,139,3,4,0.48,1646,371,195,34,195,131,99,10,30,72,546,178,142,983,959,646,319,239,994,938,333,36,859,50,580,460,630,438,53,798,71,843,1222,27,795,15,36,56,6,704,3,17,0.95,0.04,6.24,6.41,5.38,10.63,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,False,,13.179155818777684,True,False
595,HL/2,236,1114,38,macdh,98,245,6,2,0.77,359,729,212,100,703,27,36,978,113,41,299,23,123,499,936,349,455,311,894,600,268,182,587,883,33,224,243,662,335,322,221,1361,293,8,992,21,94,70,47,417,3,40,0.64,0.09,0.75,0.82,0.87,0.85,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,27.810595804568013,True,False
596,low,415,1093,32,macdh,161,102,4,23,0.58,720,598,131,10,933,217,2,207,186,165,856,116,5,431,926,729,498,117,538,365,61,5,702,46,36,733,696,330,662,135,365,774,409,31,318,16,42,70,34,515,14,3,0.71,0.41,7.557041646915505,18.778648850133788,12.50059622671374,18.173928522495608,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,25.339415291834435,True,False
597,HLC/3,709,1037,6,macd,230,238,2,26,0.37,2589,320,21,9,986,179,137,784,54,62,199,216,195,643,781,570,388,238,542,326,240,83,52,637,733,403,214,772,964,985,379,1269,2445,32,239,22,72,31,46,907,3,34,0.46,0.98,5.597778955597484,8.593234275655211,7.619528438888087,14.247607338484675,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,,17.760252035138006,True,False
598,HLCC/4,669,1081,44,macds,98,210,5,25,0.62,1439,279,74,236,672,10,70,486,113,104,130,199,240,464,881,541,205,155,508,326,381,175,688,612,609,748,369,82,846,207,317,336,765,43,252,19,26,3,25,77,36,10,0.71,0.39,13.211164522496434,17.51767929264705,8.532997035124795,23.12189663272374,True,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,3.9184078050249247,True,False
599,HLCC/4,547,1279,47,macdh,7,81,2,30,0.44,2135,797,102,47,412,157,151,564,138,84,262,227,49,988,493,568,198,193,646,337,239,167,468,312,302,919,748,254,563,698,261,1309,2020,42,873,25,42,60,16,70,8,47,0.08,0.89,0.85,0.95,0.85,0.85,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,5.598143148595843,True,False
600,OHLC/4,390,1006,23,macdh,95,135,6,16,0.1,2190,590,6,231,211,167,55,776,71,187,706,240,76,865,977,914,266,216,540,190,144,67,223,758,686,764,553,881,315,253,444,1242,400,12,567,389,963,80,21,500,24,11,0.42,0.96,9.45,14.98,8.66,13.25,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,,4.561110231224798,True,False
601,open,689,1327,6,macdh,142,14,4,24,0.95,2282,632,119,175,532,197,212,787,4,142,368,110,76,739,820,886,357,123,668,575,222,165,719,294,219,684,436,896,846,557,92,152,1781,46,460,25,82,197,40,135,5,17,0.35,0.78,6.25,19.04,3.64,17.79,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,13.364051342466048,True,False
602,HL/2,793,1389,7,macdh,13,40,3,19,0.26,1614,509,7,29,982,56,77,707,18,156,230,200,63,591,507,434,209,30,302,263,460,440,269,39,242,250,926,777,824,287,457,1280,818,31,259,5,101,57,39,779,10,10,0.09,0.69,8.8,15.21,7.2,13.85,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,13.034948798259885,True,False
603,close,462,580,37,macds,218,96,2,25,0.41,2218,247,242,126,303,8,196,434,130,112,760,7,248,807,712,443,347,233,461,236,197,194,997,982,778,480,932,692,816,471,21,569,1383,14,253,42,96,196,28,343,6,12,0.01,0.32,4.52,20.03,2.39,17.17,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,18.6327486531728,True,False
604,close,242,652,46,macdh,13,184,5,24,0.59,2868,227,7,115,439,237,187,644,143,152,996,214,2,878,914,329,405,365,952,710,219,64,746,158,393,663,817,910,868,999,277,794,1204,20,89,17,31,164,26,730,30,42,0.72,0.34,0.85,0.85,0.93,0.96,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,22.150684002346104,True,False
